"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENE","GENENAME"
"ENSG00000282993.1",26.2860088731467,8.86868003019149,1.74593571649013,5.07961429875566,3.78201926082338e-07,4.67159603362674e-05,"ENSG00000282993","RP11-118A1.2"
"ENSG00000219545.11",63.7278196570507,5.76936837791669,1.13697422392017,5.0743176551747,3.88888944082597e-07,4.77466600563097e-05,"ENSG00000219545","UMAD1"
"ENSG00000245910.8",223.711560111643,6.30447406760499,1.24402421633905,5.06780654653009,4.02426086376815e-07,4.91128506972807e-05,"ENSG00000245910","SNHG6"
"ENSG00000245937.7",52.9126954783151,8.61710414634342,1.70138439218862,5.06476031278187,4.08914517986753e-07,4.9607659470762e-05,"ENSG00000245937","LINC01184"
"ENSG00000169668.11",29.0051109756004,5.2340830933953,1.03491542132304,5.05749840571899,4.24791979217811e-07,5.12289072688651e-05,"ENSG00000169668","BCRP2"
"ENSG00000223960.6",26.3547534888762,6.94478302821497,1.37357663227288,5.05598513038425,4.28174696421592e-07,5.13331087515792e-05,"ENSG00000223960","AC009948.5"
"ENSG00000248458.2",24.4461560043902,7.30794952261048,1.44605562837746,5.0537125814519,4.33303529122479e-07,5.16442060061125e-05,"ENSG00000248458","RP4-598P13.1"
"ENSG00000257267.3",111.820833279293,8.79454230498416,1.74327909750847,5.04482748491248,4.539307410262e-07,5.34906059357744e-05,"ENSG00000257267","ZNF271P"
"ENSG00000269929.1",54.0949769925837,9.28864018600678,1.84123802045769,5.04477969866048,4.54044199346891e-07,5.34906059357744e-05,"ENSG00000269929","RP11-2B6.2"
"ENSG00000067048.16",689.793463760854,-7.86871280252128,1.56499425349903,-5.02794996526557,4.95751180916154e-07,5.80684184957019e-05,"ENSG00000067048","DDX3Y"
"ENSG00000006757.11",27.304866172451,7.98683936489429,1.59033674048122,5.02210579784352,5.11080162429497e-07,5.95218559455748e-05,"ENSG00000006757","PNPLA4"
"ENSG00000186723.4",56.665414703049,6.89400510800968,1.37455254162284,5.0154540472279,5.29083693559563e-07,6.10511771977505e-05,"ENSG00000186723","OR10H1"
"ENSG00000237515.8",355.377873385711,6.27902903188774,1.25203769946063,5.01504789719409,5.30202559442709e-07,6.10511771977505e-05,"ENSG00000237515","SHISA9"
"ENSG00000219665.8",63.5726445696135,6.61483174616956,1.32017858113079,5.01055829924439,5.42723533626616e-07,6.21418446002475e-05,"ENSG00000219665","CTD-2006C1.2"
"ENSG00000237945.7",40.6542422074059,7.74353959416491,1.54580464105778,5.00939083018025,5.46025889837955e-07,6.21706908423875e-05,"ENSG00000237945","LINC00649"
"ENSG00000269821.1",1704.35133444433,5.22548632760094,1.04422790664887,5.00416268740656,5.61053601855376e-07,6.32370893440883e-05,"ENSG00000269821","KCNQ1OT1"
"ENSG00000237037.9",34.6159410372051,8.62789033510113,1.72420694343654,5.00397609924059,5.61597231307589e-07,6.32370893440883e-05,"ENSG00000237037","NDUFA6-AS1"
"ENSG00000251474.6",59.6029658693735,5.90946557343706,1.18191356221122,4.99991349822668,5.73560407137309e-07,6.41222801140926e-05,"ENSG00000251474","RPL32P3"
"ENSG00000240356.6",38.5008984365433,5.8108768590085,1.16236634570637,4.99917851241402,5.75750810111327e-07,6.41222801140926e-05,"ENSG00000240356","RPL23AP7"
"ENSG00000269837.1",48.0893102452827,9.69535562623573,1.94042881892255,4.99650156279332,5.83797025068735e-07,6.4665038956119e-05,"ENSG00000269837","IPO5P1"
"ENSG00000210082.2",7846.46841596986,6.01239036848722,1.20392821402027,4.99397746349849,5.91483028596127e-07,6.51622465179333e-05,"ENSG00000210082","MT-RNR2"
"ENSG00000214279.13",23.0371187698326,8.51315398128472,1.70728207645292,4.98637811448931,6.15216874403688e-07,6.74125543936643e-05,"ENSG00000214279","SCART1"
"ENSG00000263731.1",49.6444188858557,8.78470943747258,1.76234881993216,4.98465986876011,6.20709059429709e-07,6.76506488782722e-05,"ENSG00000263731","RP11-498C9.15"
"ENSG00000236088.9",41.6267479429617,10.4226773651536,2.09203158328864,4.98208413697525,6.2903071495435e-07,6.81929521355565e-05,"ENSG00000236088","COX10-AS1"
"ENSG00000172014.12",140.016992156342,-5.916973558066,1.18934448644863,-4.97498716770782,6.52519623443134e-07,7.03650923036747e-05,"ENSG00000172014","ANKRD20A4"
"ENSG00000255769.7",52.8994541118392,5.57536198344736,1.12198378789385,4.9692001289192,6.72296539622193e-07,7.21161882844206e-05,"ENSG00000255769","GOLGA2P10"
"ENSG00000232063.1",26.2494725687491,9.15481727568471,1.84380280461232,4.96518242231963,6.86365229964172e-07,7.32398416329832e-05,"ENSG00000232063","RP11-307E17.8"
"ENSG00000237765.6",85.1889251021922,8.6630805558981,1.74663273872853,4.95987528677863,7.05384503471848e-07,7.48772998190611e-05,"ENSG00000237765","FAM200B"
"ENSG00000279059.1",21.2092990049808,10.0269487579497,2.02940441683372,4.94083321923276,7.77894273252865e-07,8.21464413635577e-05,"ENSG00000279059","RP11-257O5.2"
"ENSG00000236008.1",91.5525451170005,6.71281700948384,1.36064536813827,4.93355371405027,8.07468227347872e-07,8.48299481524587e-05,"ENSG00000236008","AC011747.4"
"ENSG00000280018.3",70.6299158029585,9.7953018312073,1.98661617681067,4.93064636518401,8.19579827013923e-07,8.55801999374361e-05,"ENSG00000280018","CH507-154B10.2"
"ENSG00000232229.5",34.7745139196547,9.59697464291591,1.94671471946466,4.92983103633955,8.2300766339912e-07,8.55801999374361e-05,"ENSG00000232229","LINC00865"
"ENSG00000272808.3",19.6109639358891,9.33154274900919,1.89538186837778,4.9233048520169,8.50947320755896e-07,8.80363316970859e-05,"ENSG00000272808","RP11-66B24.7"
"ENSG00000176593.7",42.5608989699804,8.89888094183284,1.81035867370549,4.91553473412998,8.85404499404569e-07,9.11385308200228e-05,"ENSG00000176593","CTD-2368P22.1"
"ENSG00000196922.10",158.388456604551,4.9330618464368,1.00644422756929,4.90147562210266,9.5119454703477e-07,9.74185731814856e-05,"ENSG00000196922","ZNF252P"
"ENSG00000165805.9",122.144179491482,6.75470993376781,1.3786264449345,4.89959405507324,9.6034869132077e-07,9.78000627600093e-05,"ENSG00000165805","C12orf50"
"ENSG00000232956.8",139.859583190007,8.41343408984302,1.71746791758981,4.89874308781843,9.64516589704227e-07,9.78000627600093e-05,"ENSG00000232956","SNHG15"
"ENSG00000205221.12",248.257343101701,-7.33969085219359,1.49858740798316,-4.89773957334362,9.69454017059535e-07,9.78140708994573e-05,"ENSG00000205221","VIT"
"ENSG00000173285.4",18.0725070657173,6.61104720064601,1.35053884121897,4.89511815497213,9.8246681730425e-07,9.86387005097434e-05,"ENSG00000173285","OR10K1"
"ENSG00000171815.5",9.71855285969722,5.40382517962949,1.10507175423796,4.89002199079449,1.00824713193008e-06,0.000100730807822877,"ENSG00000171815","PCDHB1"
"ENSG00000255495.1",35.623408473157,10.1984340678851,2.08948914647765,4.880826533642,1.05642136203882e-06,0.000105028896486405,"ENSG00000255495","AC145124.2"
"ENSG00000224238.2",18.3983919548033,7.75922302534347,1.59011772501656,4.87965318747873,1.06272552120935e-06,0.000105142761396931,"ENSG00000224238","WARS2-IT1"
"ENSG00000225151.10",335.09794820846,5.13404569251233,1.05288586636669,4.87616545773279,1.08167889781133e-06,0.000106370180367368,"ENSG00000225151","GOLGA2P7"
"ENSG00000167393.17",397.912631439492,-1.66467998727355,0.341440827182075,-4.87545675487089,1.08556977167031e-06,0.000106370180367368,"ENSG00000167393","PPP2R3B"
"ENSG00000280237.3",53.5500777163201,9.43305281109528,1.93608945807207,4.87221949986164,1.10351466977934e-06,0.000107611160214224,"ENSG00000280237","MIR4697HG"
"ENSG00000232774.7",136.185028992967,6.5869519028947,1.35375244964526,4.86569897223143,1.14053002037452e-06,0.000110303739933276,"ENSG00000232774","FLJ22447"
"ENSG00000260260.1",34.297643634084,9.5764073367655,1.96826200091941,4.86541290351193,1.14218101642259e-06,0.000110303739933276,"ENSG00000260260","SNHG19"
"ENSG00000249614.1",131.571716627868,6.36631167369659,1.30872412519897,4.86451770171862,1.14736238976765e-06,0.000110303739933276,"ENSG00000249614","RP11-703G6.1"
"ENSG00000251379.1",57.1922482780802,7.62390841878657,1.56938334019835,4.85790069481876,1.18636880773547e-06,0.000113518228499797,"ENSG00000251379","RP11-484O2.1"
"ENSG00000275512.1",142.813352481747,6.41643370820258,1.32200787061843,4.85355182129211,1.21269633624135e-06,0.000115495159013715,"ENSG00000275512","RP11-322E11.2"
"ENSG00000067646.11",315.106491936328,-8.22590085804663,1.69565832825828,-4.85115469370293,1.22744761416913e-06,0.000116356324764563,"ENSG00000067646","ZFY"
"ENSG00000274565.1",16.3285470466112,9.64693662906928,1.9892048962436,4.84964452243532,1.23682926960904e-06,0.00011670285807362,"ENSG00000274565","CTD-3035K23.7"
"ENSG00000101850.12",129.101553097964,4.71747090416901,0.973332268968557,4.84672198237929,1.25518129438352e-06,0.000117888709496915,"ENSG00000101850","GPR143"
"ENSG00000269834.5",26.902400731623,8.76830657534075,1.81002463513519,4.84430233994348,1.27057333314814e-06,0.000118293804300043,"ENSG00000269834","ZNF528-AS1"
"ENSG00000247516.6",34.3533836281801,10.1468050579062,2.09462118288913,4.84421963302724,1.271102651573e-06,0.000118293804300043,"ENSG00000247516","MIR4458HG"
"ENSG00000154898.15",571.343620425364,5.83923281675442,1.20614449195235,4.84123822287877,1.29032574192089e-06,0.000119536949754953,"ENSG00000154898","CCDC144CP"
"ENSG00000230606.10",96.0637108543539,7.11072350624594,1.46909510321995,4.84020639008374,1.29704354118102e-06,0.000119615585578328,"ENSG00000230606","AC159540.1"
"ENSG00000260400.1",52.1943652421841,9.24802271536672,1.91180534952061,4.8373244261952,1.31598538800185e-06,0.000120343541041666,"ENSG00000260400","RP11-119F7.5"
"ENSG00000183793.13",158.278889457755,-6.50413242920188,1.34460425483003,-4.83720946578742,1.31674646250388e-06,0.000120343541041666,"ENSG00000183793","NPIPA5"
"ENSG00000280219.1",79.9526521091143,7.83683702510285,1.6212308748867,4.83388093978319,1.33896685389075e-06,0.000121828051112265,"ENSG00000280219","RP11-752L20.3"
"ENSG00000270696.1",34.5345535222386,8.49242309868292,1.75937081772859,4.82696598869757,1.38628785379483e-06,0.000125573034436411,"ENSG00000270696","RP11-342K6.1"
"ENSG00000204282.4",33.4366479286115,10.1068342863664,2.09457930648538,4.82523352306259,1.3983932120136e-06,0.000126109079885173,"ENSG00000204282","TNRC6C-AS1"
"ENSG00000252690.3",36.5428545729331,9.34185750597629,1.93877259316959,4.81843901594658,1.44685734546509e-06,0.000129904843867506,"ENSG00000252690","SCARNA15"
"ENSG00000215386.11",39.0221249081231,7.49294489713829,1.55794347066187,4.80951012552145,1.51300632178191e-06,0.000135248165983496,"ENSG00000215386","MIR99AHG"
"ENSG00000083099.10",187.578502627754,3.60765523180647,0.750447803135671,4.80733665517075,1.52954300170193e-06,0.000136129327151472,"ENSG00000083099","LYRM2"
"ENSG00000243069.7",34.9618905229127,7.912529551806,1.64644150940812,4.80583701673708,1.5410540443574e-06,0.000136557489034992,"ENSG00000243069","ARHGEF26-AS1"
"ENSG00000166272.16",216.01020282572,3.69235981535908,0.769126589428168,4.80071793916823,1.58097815027511e-06,0.00013948881247081,"ENSG00000166272","WBP1L"
"ENSG00000279369.1",61.8997866144561,9.04833483041554,1.88666036953934,4.79595319671916,1.61903082636046e-06,0.000141919075428795,"ENSG00000279369","RP11-51F16.1"
"ENSG00000230487.7",26.2257714996424,8.73693858590009,1.82189202154843,4.79553040606355,1.62244956454095e-06,0.000141919075428795,"ENSG00000230487","PSMG3-AS1"
"ENSG00000241288.7",45.5537546041932,9.51012057617402,1.98526294476843,4.79035817458594,1.66483862952695e-06,0.000145004598753799,"ENSG00000241288","RP11-379B18.5"
"ENSG00000245958.6",63.7853316334188,5.29502865905108,1.10562224958988,4.78918424535616,1.67460673741331e-06,0.000145234723043492,"ENSG00000245958","RP11-33B1.1"
"ENSG00000277150.1",263.80811770003,-4.61242337160411,0.964109036380846,-4.78413042254911,1.71729155326752e-06,0.000148305589606548,"ENSG00000277150","F8A3"
"ENSG00000247240.7",19.1919641603283,7.41057349100634,1.55106281975135,4.77773910678508,1.77277185045235e-06,0.0001524508990889,"ENSG00000247240","UBL7-AS1"
"ENSG00000233922.2",36.7686919951854,8.5850749200239,1.79820780915184,4.77423959362807,1.80387524798358e-06,0.000154473871551065,"ENSG00000233922","AL133493.2"
"ENSG00000225791.6",34.7894844906644,10.1655223800528,2.1297432178685,4.77312114191247,1.81392606117978e-06,0.000154684632020524,"ENSG00000225791","TRAM2-AS1"
"ENSG00000176124.11",38.7097879973823,9.27465055102355,1.94384831248656,4.77128307360541,1.83056059656017e-06,0.000155452731327053,"ENSG00000176124","DLEU1"
"ENSG00000274180.1",121.355048510239,5.55676781164629,1.16484238528769,4.77040317370824,1.83857548382822e-06,0.000155485505958104,"ENSG00000274180","NATD1"
"ENSG00000235106.9",33.4293596884947,8.86523003666499,1.8607966634523,4.76421213063523,1.89592970020451e-06,0.000159673319090364,"ENSG00000235106","LINC00094"
"ENSG00000142396.10",86.1553525685013,9.04444196743673,1.90103279226148,4.75764647735372,1.95863125313988e-06,0.000164247026943974,"ENSG00000142396","ERVK3-1"
"ENSG00000197976.11",1103.31217886652,-1.56756832415139,0.329539032820558,-4.75685174752871,1.96635467221086e-06,0.000164247026943974,"ENSG00000197976","AKAP17A"
"ENSG00000212978.6",32.8161819566837,9.18654840664916,1.93590379359268,4.74535379136823,2.08142213243321e-06,0.000172983440840252,"ENSG00000212978","AC016747.3"
"ENSG00000280145.3",44.0130126699852,8.57618258734015,1.80752029088625,4.74472271795916,2.08792141929748e-06,0.000172983440840252,"ENSG00000280145","CH507-154B10.1"
"ENSG00000261799.1",30.1069747808355,9.95445121143792,2.1043957840439,4.73031322668257,2.2417368765731e-06,0.00018497505781958,"ENSG00000261799","RP11-283I3.6"
"ENSG00000111371.15",1048.27513115022,1.7934791315813,0.379269461588435,4.72877284680382,2.25880925242913e-06,0.000185632223281282,"ENSG00000111371","SLC38A1"
"ENSG00000138768.14",437.055639085489,4.15230969461673,0.878346659379412,4.72741559414652,2.2739553955072e-06,0.000186126445445109,"ENSG00000138768","USO1"
"ENSG00000258498.8",71.5009761266089,9.54030371007149,2.0184877559814,4.72646102598375,2.2846661774866e-06,0.000186255125453417,"ENSG00000258498","DIO3OS"
"ENSG00000246695.7",36.7672529918183,7.63233158808839,1.61615233378678,4.72253229384956,2.32926089158733e-06,0.000189134128412117,"ENSG00000246695","RASSF8-AS1"
"ENSG00000187621.14",13.2762230472316,9.35164549609292,1.98226063305346,4.71766696072035,2.38564600265323e-06,0.000192563918269506,"ENSG00000187621","TCL6"
"ENSG00000234810.2",20.3924774296683,8.46087386952945,1.79359842130428,4.71726210785623,2.39039651254527e-06,0.000192563918269506,"ENSG00000234810","RP11-90C4.1"
"ENSG00000225321.2",40.4061771966004,6.97913018902148,1.48047257219821,4.71412326042544,2.42753689488297e-06,0.000194785942734684,"ENSG00000225321","LINC01427"
"ENSG00000203402.2",14.8521638678036,8.92414995245874,1.89692711795446,4.70452969330842,2.54451833213846e-06,0.000203371875009074,"ENSG00000203402","RP11-571E6.3"
"ENSG00000273274.1",138.922958035414,4.43522562918231,0.943717216116053,4.69974008467902,2.60492816143573e-06,0.000207386878352428,"ENSG00000273274","ZBTB8B"
"ENSG00000126005.16",53.7972442678857,6.94731968469568,1.47947066918437,4.69581440808539,2.65546567598358e-06,0.000210482585836183,"ENSG00000126005","MMP24-AS1"
"ENSG00000174749.5",1232.43660789451,5.46617790227181,1.16422471548823,4.69512271089307,2.66446725605884e-06,0.000210482585836183,"ENSG00000174749","C4orf32"
"ENSG00000240405.6",17.4057521483755,8.55657412825082,1.82344793347072,4.69252451423955,2.69854187101883e-06,0.000212351281363841,"ENSG00000240405","SAMMSON"
"ENSG00000153936.16",459.553800804299,1.70858710399346,0.364296648655693,4.69009833139665,2.73073786713961e-06,0.000214058340269894,"ENSG00000153936","HS2ST1"
"ENSG00000154839.9",143.482817591918,1.60737290128207,0.342803294637624,4.6889073892397,2.74667651160288e-06,0.000214482812195319,"ENSG00000154839","SKA1"
"ENSG00000178162.8",76.331019829565,8.60113710805538,1.83618569526269,4.6842414306168,2.80998640927149e-06,0.000218589057280008,"ENSG00000178162","FAR2P2"
"ENSG00000279159.1",17.8086299048525,6.81491434816,1.45573194050114,4.68143492531596,2.84873829496096e-06,0.000220760970302659,"ENSG00000279159","RP3-394A18.1"
"ENSG00000272888.5",177.303212825455,8.19931643898455,1.75199335508353,4.67999288649906,2.86884870593335e-06,0.000221477293468287,"ENSG00000272888","LINC01578"
"ENSG00000215190.9",67.4368477133056,4.61789533497005,0.988088191744862,4.67356595651176,2.96014582399314e-06,0.000226807263303775,"ENSG00000215190","LINC00680"
"ENSG00000223959.8",82.6422095089384,7.69815123369465,1.64993118775468,4.66574078411763,3.07507163009843e-06,0.00023473046776418,"ENSG00000223959","AFG3L1P"
"ENSG00000214922.9",25.7819591331151,5.83182182166829,1.25047465035864,4.66368656093563,3.10594345013646e-06,0.000236202363646385,"ENSG00000214922","HLA-F-AS1"
"ENSG00000270641.1",48.5761944429102,8.31758651676629,1.78378024706902,4.66289865606099,3.1178631544074e-06,0.000236227393866086,"ENSG00000270641","TSIX"
"ENSG00000121454.5",48.0789508834945,6.74166772014481,1.44673866048575,4.65990707532573,3.16352168771501e-06,0.000237959315317858,"ENSG00000121454","LHX4"
"ENSG00000267287.1",32.7450184643181,8.89023393704169,1.90782825510381,4.65987119818494,3.16407312944113e-06,0.000237959315317858,"ENSG00000267287","RP11-567M16.1"
"ENSG00000234648.1",45.1464007539555,7.02301919165208,1.50746841448505,4.65881681113108,3.18032058790376e-06,0.000238301889345833,"ENSG00000234648","AL162151.3"
"ENSG00000280341.1",72.5950274178331,7.24245359805025,1.55945901098473,4.64420901545656,3.41381819399654e-06,0.000254860910666093,"ENSG00000280341","LA16c-60D12.1"
"ENSG00000226711.6",28.735727457228,7.71009119572251,1.66151856901877,4.64038822044329,3.47755243772597e-06,0.000258671519099609,"ENSG00000226711","FAM66C"
"ENSG00000182796.13",35.235047763717,8.9672902879616,1.93442223953073,4.63564267651149,3.55830186420676e-06,0.000263715455615993,"ENSG00000182796","TMEM198B"
"ENSG00000259943.1",27.1048407822386,9.80356775090838,2.11545316719023,4.63426366650773,3.58210199867047e-06,0.000264517466793127,"ENSG00000259943","RP1-39G22.7"
"ENSG00000283445.1",124.144664103718,7.55454335474086,1.63073847184305,4.63259037864164,3.61118602440089e-06,0.000265702463405467,"ENSG00000283445","RP11-63G10.4"
"ENSG00000227097.5",121.625254053533,5.26638903725955,1.13706792627482,4.63155183218728,3.6293511005424e-06,0.000266078434460988,"ENSG00000227097","RPS28P7"
"ENSG00000272631.1",14.4187721137929,8.88663170379222,1.91960977345187,4.62939490447172,3.66735794328487e-06,0.000267901154989566,"ENSG00000272631","RP11-359E3.4"
"ENSG00000043591.5",77.9158668850382,-4.05223216709772,0.876042419518956,-4.6256118160612,3.7349424265846e-06,0.000271863791415074,"ENSG00000043591","ADRB1"
"ENSG00000234771.3",26.9771321785504,7.60468457898766,1.64485969808105,4.62330287978942,3.77677635865763e-06,0.000273500370066869,"ENSG00000234771","SLC25A25-AS1"
"ENSG00000266918.1",28.942109494356,9.89626970355038,2.14070962109016,4.62289215036586,3.78426497025942e-06,0.000273500370066869,"ENSG00000266918","RP11-798G7.8"
"ENSG00000224870.6",46.4889564066722,7.50713469846041,1.62451254179827,4.62116142861558,3.81597694760041e-06,0.000274817760314643,"ENSG00000224870","RP4-758J18.2"
"ENSG00000172146.2",64.8318202375559,7.8300024598734,1.69467089190499,4.6203675871671,3.83060755740971e-06,0.000274900044463265,"ENSG00000172146","OR1A1"
